text,sentiment,source,idiom,contrast_marker
5 signs that you should end your relationship,1,sarcasm_headlines,,
darren wilson and vegan mom,1,sarcasm_headlines,,
why we should care about changes in the pharmaceutical industry,1,sarcasm_headlines,,
nicolas sarkozy promises nationwide ban of burkinis if elected,1,sarcasm_headlines,,
what it's like to be suddenly poor and homeless at 70,1,sarcasm_headlines,,
gop moderates plot way out of house budget mess,1,sarcasm_headlines,,
ernie hudson reportedly joins bill murray and dan aykroyd in 'ghostbusters' reboot,1,sarcasm_headlines,,
what i learned from being diagnosed with narcolepsy,1,sarcasm_headlines,,
why your friend doesn't experience stress the same way you do,1,sarcasm_headlines,,
trump supporters organize their own rallies across the country,1,sarcasm_headlines,,
newlywed couple crash cars into each other in fatal accident,1,sarcasm_headlines,,
white house probes kushner business loans after ethics questions,1,sarcasm_headlines,,
chance the rapper celebrates the last christmas before donald trump with run-dmc spoof,1,sarcasm_headlines,,
homeland security finally vows to fully join investigation into 'hate-inspired attacks',1,sarcasm_headlines,,
reince priebus says it's 'too late' for a new candidate to stop trump,1,sarcasm_headlines,,
ucla to launch taskforce into campus shooting,1,sarcasm_headlines,,
"elizabeth warren 1, wall street clown 0",1,sarcasm_headlines,,
11 sweet and savory apple recipes you'll fall for,1,sarcasm_headlines,,
"after shooting, orlando chefs provide thousands of free meals",1,sarcasm_headlines,,
study can't confirm results of many psychology experiments,1,sarcasm_headlines,,
why did corporate reformers overlook newark's children and families?,1,sarcasm_headlines,,
brian willams and the flip wilson defense,1,sarcasm_headlines,,
senate democrats already willing to work with trump administration,1,sarcasm_headlines,,
these gay dads prove you're never too old to start your own beautiful family,1,sarcasm_headlines,,
a constitutional scandal worse than iran-contra or watergate,1,sarcasm_headlines,,
bullying prevention: the power of empathy,1,sarcasm_headlines,,
tucker carlson's bizarre rant over lauren duca,1,sarcasm_headlines,,
the writers workbench: solar chargers,1,sarcasm_headlines,,
let the past be your teacher,1,sarcasm_headlines,,
lin-manuel miranda takes bow as hamilton one last time,1,sarcasm_headlines,,
sears and kmart drop 31 trump home items from their online shops,1,sarcasm_headlines,,
5 crazy things about monday night's historic kansas-oklahoma game,1,sarcasm_headlines,,
"cockroach milk might be the hot new superfood, according to science",1,sarcasm_headlines,,
will ferrell reprises his role as george w. bush for samantha bee,1,sarcasm_headlines,,
these vintage ads prove we had no idea what the future would actually look like,1,sarcasm_headlines,,
millions of kids might lose health care because congress dropped the ball,1,sarcasm_headlines,,
5 faulty beliefs that have led to republican dysfunction on health care,1,sarcasm_headlines,,
california's marijuana legalization aims to repair damage from the war on drugs,1,sarcasm_headlines,,
the five biggest lies about obamacare,1,sarcasm_headlines,,
officer's life saved when he shoots bullet directly into suspect's gun,1,sarcasm_headlines,,
engineer's voicemail warned state of bridge cracks 2 days before collapse,1,sarcasm_headlines,,
trevor noah says wikileaks proves clinton is guilty -- of being boring,1,sarcasm_headlines,,
mothers who breastfeed might have lower multiple sclerosis risk,1,sarcasm_headlines,,
"watch this guy play out the entire 2017 oscars, impressions and all",1,sarcasm_headlines,,
man finally comfortable enough around girlfriend to cheat on her,0,sarcasm_headlines,,
being moody helps us adapt to change,1,sarcasm_headlines,,
how a traveling consultant helps america hide the homeless,1,sarcasm_headlines,,
syrian archbishop on christians threatened by isis: 'we may disappear soon',1,sarcasm_headlines,,
report: john grisham slowly but surely climbing list of greatest living american authors,0,sarcasm_headlines,,
this bill could automatically register 50 million people to vote,1,sarcasm_headlines,,
carmelo anthony randomly ran a mini-marathon mid-game,1,sarcasm_headlines,,
why should you feel threatened by the greeting card industry?,1,sarcasm_headlines,,
watch: stone brewing evacuates as wildfire approaches,1,sarcasm_headlines,,
the gentrification of higher ed,1,sarcasm_headlines,,
overwhelmed new grandparents finally feeling what it like to love a child,0,sarcasm_headlines,,
area man needs two more trips to best buy to beat xbox 360 game,0,sarcasm_headlines,,
sexual 'fluidity' makes singer kacy hill feel 'like a woman',1,sarcasm_headlines,,
molly shannon is returning to 'will & grace',1,sarcasm_headlines,,
hillary clinton and bernie sanders vie for california's support,1,sarcasm_headlines,,
once homeless student who worked 4 jobs to support family graduates college,1,sarcasm_headlines,,
second biggest opening in history,1,sarcasm_headlines,,
rome's gay pride revelers have other aims for their march,1,sarcasm_headlines,,
surgical tech in needle-swap scandal at swedish medical center has hiv,1,sarcasm_headlines,,
desperate dole promises best prom ever,0,sarcasm_headlines,,
conversion 'therapy' survivor shares harrowing experience,1,sarcasm_headlines,,
tennis legend althea gibson to be honored with statue at u.s. open site,1,sarcasm_headlines,,
what older men want young men to know about love,1,sarcasm_headlines,,
frank gehry: is music liquid architecture?,1,sarcasm_headlines,,
federal judge refuses to block mississippi anti-lgbt law,1,sarcasm_headlines,,
federal reserve accidentally leaks secret documents,1,sarcasm_headlines,,
how to survive an unpredictable winter,1,sarcasm_headlines,,
report: former microsoft ceo agrees to buy clippers for $2 billion,1,sarcasm_headlines,,
dolphins chatter more when solving tricky tasks,1,sarcasm_headlines,,
noaa predicts we'll see more hurricanes this year than in 2015,1,sarcasm_headlines,,
woman with really pointy feet finds perfect shoes,0,sarcasm_headlines,,
trump's new medicaid rules aren't about empowering people. they're about punishing the poor.,1,sarcasm_headlines,,
'i'm sorry i didn't finish the job',1,sarcasm_headlines,,
cat seemed perfectly content right up until point he bolted out of room,0,sarcasm_headlines,,
"i'm a refugee. in america, i felt safe for the first time. now all i feel is fear.",1,sarcasm_headlines,,
3 libertarians fuel $7 million super pac in philadelphia's mayoral democratic primary,1,sarcasm_headlines,,
deputy interior secretary met with lobbyist for a casino his former firm also represents,1,sarcasm_headlines,,
amazing photos: ufos spotted above loch ness,1,sarcasm_headlines,,
donald trump opponents' path to victory is dark and full of terrors,1,sarcasm_headlines,,
how to be influenced by real love,1,sarcasm_headlines,,
trump suggests florida students could have done more to prevent deadly shooting,1,sarcasm_headlines,,
'middle east peace process?' high time for a new name,1,sarcasm_headlines,,
chicago st. patrick's day parade finally lifts ban on snakes,0,sarcasm_headlines,,
facebook outreach tool ignores black lives matter,1,sarcasm_headlines,,
"pathetic, washed-up rock star on fifth decade of doing exactly what he always wanted",0,sarcasm_headlines,,
why political losers tell us more about american politics than the winners,1,sarcasm_headlines,,
morocco cracks down on journalists,1,sarcasm_headlines,,
"the beyhive swarms rachael ray, thinking she is rachel roy",1,sarcasm_headlines,,
trump administration suddenly pulls plug on teen pregnancy programs,1,sarcasm_headlines,,
a 'sweet valley high' reboot is not totally out of the question,1,sarcasm_headlines,,
here's what clinton and trump were really thinking about during the debate,1,sarcasm_headlines,,
"linda brown, center of brown v. board of education, dies at 76",1,sarcasm_headlines,,
taylor swift says ryan adams' 1989 cover album is 'such an honor',1,sarcasm_headlines,,
"obama praises 'the america i know,' says hillary clinton is the one to lead it",1,sarcasm_headlines,,
"inaugural parade route for donald trump doesn't violate first amendment, court rules",1,sarcasm_headlines,,
strangely compelling 'shybot' roams california desert avoiding humans,1,sarcasm_headlines,,
wednesday's morning email: what you missed last night in trump's state of the union,1,sarcasm_headlines,,
minnesota resident thinking of finally packing it all up and moving someplace warm like michigan,0,sarcasm_headlines,,
ebola in sierra leone: 'it reminded me of a conflict zone',1,sarcasm_headlines,,
bruce springsteen takes powerful stance amid trump's immigration ban,1,sarcasm_headlines,,
obama finally reveals nature of his work to daughters,0,sarcasm_headlines,,
bringing the girl scout movement to the crossroads of the west,1,sarcasm_headlines,,
tania bruguera: 'in cuba we have learned our duties very well but not our rights',1,sarcasm_headlines,,
the eyes have it on this week's beauty list,1,sarcasm_headlines,,
6 reasons why trump's wall is even dumber than most of trump's other ideas,1,sarcasm_headlines,,
"trump/netanyahu meet: an exercise in fawning, fantasy and anti-palestinian incitement",1,sarcasm_headlines,,
aliens in avocado super bowl ad think we're a bunch of dips,1,sarcasm_headlines,,
mom sentenced for encouraging boyfriend's sex assault on baby,1,sarcasm_headlines,,
in 'the idea of love' lies lead to love,1,sarcasm_headlines,,
emotional justice: what black women want and need,1,sarcasm_headlines,,
gop senator still thinks efforts to end housing discrimination fueled financial crisis,1,sarcasm_headlines,,
donald trump injects yet another conspiracy theory into 2016 news cycle,1,sarcasm_headlines,,
woman mentally rifles through friends for perfect person to sympathize with current pettiness,0,sarcasm_headlines,,
a writer's guide to being a writer 6: the influencer - the loudest voice in the room,1,sarcasm_headlines,,
watch: how do you train for a competitive eating contest?,1,sarcasm_headlines,,
live election coverage: watch as midterm results pour in,1,sarcasm_headlines,,
12 stylish easter ideas that go beyond the holiday,1,sarcasm_headlines,,
james comey to testify he told trump he wasn't under investigation (udpate),1,sarcasm_headlines,,
obama to cancel debts owed by defrauded for-profit college students,1,sarcasm_headlines,,
watch: former british open champ makes embarrassing putting fail,1,sarcasm_headlines,,
elon football player demitri allison dies in 10-story fall,1,sarcasm_headlines,,
"the 2018 winter olympics in pyeongchang, by the numbers",1,sarcasm_headlines,,
florida passes bill gutting abortion and contraception access,1,sarcasm_headlines,,
"reeva steenkamp can 'rest in peace' after oscar pistorius' sentence doubled, her family says",1,sarcasm_headlines,,
furious dianne feinstein demands nsa figure out exactly who didn't endorse her,0,sarcasm_headlines,,
ann coulter says 'every woman who has ever been employed by fox' has stories about roger ailes,1,sarcasm_headlines,,
"after criticism, benjamin netanyahu defends planned speech to congress",1,sarcasm_headlines,,
mass die-off of dolphins directly linked to deepwater horizon spill,1,sarcasm_headlines,,
an uber for cuba?,1,sarcasm_headlines,,
eight must-reads for fashionistas,1,sarcasm_headlines,,
psychic phone service devastates competition by only hiring the best psychics,0,sarcasm_headlines,,
ali krieger's strategy for taking setbacks in stride,1,sarcasm_headlines,,
james corden shuts down bill o'reilly's slavery comments,1,sarcasm_headlines,,
"another white house iftar, another ramadan without my brother",1,sarcasm_headlines,,
